order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name_english,customer_lat,customer_lng,seller_lat,seller_lng,Delivery_Speed_Days,Delivery_Delay_Days
7842147864c0425541edd55923f3c0f1,1,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,2018-02-06 13:57:11,79.99,14.31,218874412ede29f4f2cf826409ad90aa,delivered,2018-01-29 13:38:02,2018-01-29 13:57:11,2018-01-30 21:18:31,2018-02-17 09:32:39,2018-02-22,cama_mesa_banho,46.0,279.0,1.0,1813.0,67.0,12.0,47.0,7084,guarulhos,SP,1.0,credit_card,1.0,44.3,0c7ca3eb0cef63b55649b357932726f0,5.0,,,2018-02-18 00:00:00,2018-02-20 14:35:29,61b262310a6e93c6b63efa804ce63a7a,20550,rio de janeiro,RJ,bed_bath_table,-22.916792143186886,-43.2315503991291,-23.429463596313557,-46.54959010802119,18.829594907407408,-4.602326388888889
984e03738ab50cbe683fc484c809d5ba,1,e2372fa4eec7531e44bb43844876e25b,db2956745b3a8e9f3785c99f34b5d25e,2018-08-19 21:30:58,189.0,24.47,670254dd2e886ffe621b3831afb47d7d,delivered,2018-08-08 21:04:15,2018-08-08 21:44:49,2018-08-20 15:09:00,2018-08-27 20:34:47,2018-10-05,beleza_saude,60.0,886.0,1.0,500.0,20.0,12.0,12.0,11600,sao sebastiao,SP,1.0,debit_card,1.0,213.47,038403c9b4336a2ebb76df6b6a4fa56e,5.0,,,2018-08-28 00:00:00,2018-08-31 18:05:06,914b142462685e3161cf3a9f4152a028,44380,cruz das almas,BA,health_beauty,-12.670246382541524,-39.10327746739888,-23.771731754447984,-45.52529592946437,18.979537037037037,-38.14251157407407
b6e5ddeaf2e5b56015e295beb333f305,2,4a266296cc64880551c3efad9739fb2e,f5a590cf36251cf1162ea35bef76fe84,2017-06-22 14:25:08,269.0,21.65,18496a6fa6f46c453fe2e56cec440d0d,delivered,2017-06-15 14:11:57,2017-06-15 14:25:08,2017-06-16 17:45:52,2017-07-17 13:15:51,2017-07-20,instrumentos_musicais,59.0,802.0,2.0,3750.0,18.0,30.0,27.0,9720,sao bernardo do campo,SP,1.0,credit_card,6.0,804.52,8bc4d875dbab927e9190060688edc80f,2.0,,Excelente produto indico a qualquer pessoa.,2017-07-18 00:00:00,2017-07-19 10:45:53,9f2dbd2760e261a9735db254ddb9468d,42840,camacari,BA,musical_instruments,-12.829740573799095,-38.2649856931729,-23.71560389581901,-46.5540847126564,31.961041666666667,-2.447326388888889
bb780bb5301c5109cb6eb07d06f3bd14,1,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,2017-12-29 16:31:22,45.9,26.89,0770fab1a98ce26d042a7aad41fdbc8f,delivered,2017-12-22 15:53:30,2017-12-22 16:42:02,2017-12-26 16:24:16,2018-01-08 19:19:49,2018-01-30,cama_mesa_banho,38.0,735.0,5.0,800.0,20.0,20.0,20.0,2972,sao paulo,SP,1.0,credit_card,5.0,72.79,3ce848737d53b38f7d1af765ede36c3d,5.0,,"Gostei muito do produto,panos de prato lindíssimo ",2018-01-09 00:00:00,2018-01-10 00:06:17,ef89c781d27561d99c4b90783fde3c57,62790,redencao,CE,bed_bath_table,-4.230045613748753,-38.72918190103788,-23.48115800015399,-46.710536255224824,17.14327546296296,-21.194571759259258
f1367a0a8fa445363c4e6d5a529db4a5,1,eb356ef61e2262adcadc023b9522609d,6560211a19b47992c3666cc44a7e94c0,2017-11-17 15:26:21,29.0,7.78,5d2d4e5c02f22c6a3927a09532d9f163,delivered,2017-11-10 09:11:37,2017-11-11 15:26:21,2017-11-13 17:32:44,2017-11-14 20:09:19,2017-11-24,relogios_presentes,60.0,261.0,3.0,200.0,16.0,2.0,11.0,5849,sao paulo,SP,2.0,voucher,1.0,30.0,072aa82842434b050889c89a33c699a7,3.0,,,2017-11-15 00:00:00,2017-11-16 08:47:52,47acbf32efbc26b7999f984ca7f0a645,11310,sao vicente,SP,watches_gifts,-23.96749612845216,-46.386454598108685,-23.652366177840175,-46.75575337195746,4.456736111111111,-9.160196759259259
33204aca443f9855e3b8451d179a81a5,1,ea0e3d94bcd573d99c06fc115d82500f,1835b56ce799e6a4dc4eddc053f04066,2018-06-06 16:51:33,28.99,12.79,2079b31eb86ac16ea4970c754c032393,delivered,2018-05-29 16:26:35,2018-05-29 16:51:33,2018-06-01 10:46:00,2018-06-07 12:12:54,2018-06-29,cama_mesa_banho,57.0,393.0,1.0,550.0,16.0,10.0,16.0,14940,ibitinga,SP,1.0,credit_card,6.0,74.47,2bbd1864fdf8c57b7ffff53d2ca4df04,5.0,Super recomendo,"Excelente produto, entrega antes do esperado",2018-06-08 00:00:00,2018-06-11 12:10:48,731b6314516a598385b99728a73345ec,11661,caraguatatuba,SP,bed_bath_table,-23.62113045883141,-45.39902993702429,-21.75732063771276,-48.82974353343716,8.823831018518518,-21.491041666666668
b58ad6013994eef55be5cdaf76a1a14d,3,caaae4f9fe7a77459a25c4f4ef0945e1,77530e9772f57a62c906e1c21538ab82,2017-12-06 18:13:23,119.0,18.08,e89d9baac0b6b9fa7a520be393ff22d0,delivered,2017-11-30 18:02:45,2017-11-30 18:13:23,2017-12-01 21:21:25,2017-12-14 16:09:26,2017-12-27,moveis_decoracao,55.0,1963.0,5.0,1200.0,69.0,11.0,11.0,80310,curitiba,PR,1.0,credit_card,10.0,411.24,4c62a5c05fe4cc6bca066931723c8abf,4.0,,,2017-12-15 00:00:00,2017-12-15 18:50:24,8ffc2224b31ad590355943adbf22da60,18056,sorocaba,SP,furniture_decor,-23.50720325938489,-47.50348495089035,-25.456933882855157,-49.30945498395365,13.92130787037037,-12.326782407407407
e170172588e00bedc8daf9183629644e,1,97ac2c1509cfea4a471cb1cfa1e3e512,a2e874074c877c5a05abae80ad6e488f,2017-12-13 11:10:19,244.69,30.5,b268519093dfee306454fc430c872568,delivered,2017-12-07 10:54:44,2017-12-07 11:10:19,2017-12-07 19:51:26,2018-01-04 22:04:21,2018-01-02,esporte_lazer,31.0,396.0,3.0,12478.0,105.0,15.0,25.0,15070,sao jose do rio preto,SP,1.0,credit_card,4.0,275.19,e3282b70936de728f64939a6419961c8,3.0,,,2018-01-04 00:00:00,2018-01-04 17:09:14,e75909e6a7b6c6e811d50257a0ad64d7,18025,sorocaba,SP,sports_leisure,-23.515612441573655,-47.44346053722513,-20.818007214067112,-49.362320118486714,28.465011574074072,2.9196875
3331a10d51b25b5beb65f0ff899ebd52,1,12bf788604339143c88b8ef82ea034d3,efcd8d2104f1a05d028af7bad20d974b,2017-11-30 14:53:45,60.0,15.17,06bc346b52e0f4d7a18d99d63070bae8,delivered,2017-11-24 12:41:28,2017-11-24 14:53:45,2017-11-24 21:24:32,2017-12-06 23:47:46,2017-12-18,fashion_bolsas_e_acessorios,50.0,510.0,4.0,200.0,16.0,3.0,16.0,16012,aracatuba,SP,1.0,credit_card,2.0,75.17,db6dc1f8741b504181cdfa89fb67d5d0,3.0,,Antes os produtos vinham do stark. Depois começaram a vender de outras lojas. Agora terceirizou a terceirizaçao. Pagamos 1frete para cada produto. Agora com a targaryen não sabemos nem de onde vem. ,2017-12-07 00:00:00,2017-12-08 12:06:57,af8665eb9e654ac0af1876191661df06,31560,belo horizonte,MG,fashion_bags_accessories,-19.838499894736238,-43.974411819358004,-21.211705991894554,-50.40363945155295,12.462708333333333,-11.00849537037037
87fbaf80a5baf8a4b61821115117f999,1,f9379f60154525fc7b7aab43e4f14651,7d76b645482be4a332374e8223836592,2017-11-23 07:55:30,21.99,14.1,9d85c417bd1b84d64b2613c81807adab,delivered,2017-11-18 07:41:46,2017-11-18 07:55:30,2017-11-22 19:31:34,2018-01-03 19:37:14,2017-12-07,telefonia,55.0,1311.0,2.0,50.0,18.0,6.0,11.0,1511,sao paulo,SP,1.0,credit_card,1.0,36.09,136463ae3844928f9f275f177bbc2430,4.0,,Demorou para chegar ,2017-12-09 00:00:00,2017-12-09 21:02:44,ec7f1811826ab04a27a92197bc40c888,20551,rio de janeiro,RJ,telephony,-22.914390650925082,-43.24569874883489,-23.561456812728604,-46.63294793571508,46.49685185185185,27.817523148148148
56e46d1a61ebb9b86fa914b4007d8a97,1,822935b19e0d2a75de435a84fb302d58,9ac4f14370b1e24ddc58be041b7f99df,2018-04-06 12:48:29,54.88,22.09,1ff5c5d5829ba8256f375f90998d2dd9,delivered,2018-04-02 12:28:44,2018-04-02 12:48:29,2018-04-03 18:33:23,2018-04-11 20:28:28,2018-04-24,esporte_lazer,60.0,974.0,5.0,250.0,30.0,8.0,20.0,76330,jaragua,GO,1.0,credit_card,6.0,76.97,fe77384a933e160d77e22161b651ca4f,5.0,,"Parabéns entrega rápida.
",2018-04-12 00:00:00,2018-04-15 10:08:39,d021cc390cab07031c0750a0f1509c46,30668,belo horizonte,MG,sports_leisure,-20.000856897018227,-44.02890660317559,-15.7491870749417,-49.332105332149894,9.333148148148148,-12.146898148148148
b12fc1e1a55ad5febf364885bdc26eaa,1,ba230fc7bcaa2f503c46d73098caeb66,13d058e4eeac2ce8217660b2f8a05812,2017-08-22 03:25:38,229.99,35.77,d40ce96518986c1f687450d9d2c59a98,delivered,2017-08-15 15:49:13,2017-08-16 03:25:38,2017-08-17 20:51:50,2017-08-18 15:03:18,2017-08-28,eletrodomesticos_2,58.0,722.0,1.0,18250.0,45.0,95.0,25.0,6080,osasco,SP,1.0,boleto,1.0,265.76,84024fb6cd807f062f05d858d3da2b37,5.0,,,2017-08-19 00:00:00,2017-08-19 19:56:07,d815779a21d230d2e11e37940d13650d,11701,praia grande,SP,home_appliances_2,-24.00892314920889,-46.41912533835565,-23.54353287060003,-46.78492157358007,2.968113425925926,-9.372708333333334
584841703aaa81e11a1fb3bfac2056ea,1,a6f74de3ddfbdc9b33885b92656f992b,0ea22c1cfbdc755f86b9b54b39c16043,2017-02-07 22:11:29,79.9,21.01,3618140a65c08f961619ac9054eb2ac2,delivered,2017-02-03 22:11:29,2017-02-07 04:10:35,2017-02-07 13:09:44,2017-02-15 16:23:49,2017-03-22,fashion_bolsas_e_acessorios,39.0,582.0,6.0,150.0,16.0,9.0,11.0,35700,sete lagoas,MG,1.0,boleto,1.0,100.91,b69a526339095ea5cf948cbb0cbdb7ff,5.0,,"Foi entregue antes do prazo, ficamos muito satisfeitos pela qualidade do produto
obrigada",2017-02-17 00:00:00,2017-02-17 10:51:01,7cf925206a56fb733ff24780c6d4a87f,93900,ivoti,RS,fashion_bags_accessories,-29.605286893562898,-51.16427789211877,-19.45799501338864,-44.24812822762972,11.758564814814815,-34.31679398148148
678f8df5b1e3e9e562a7587b5a1143ba,1,3d39134696d3f90744ca0291667f0140,5f5b43b2bffa8656e4bc6efeb13cc649,2018-01-18 02:31:40,149.0,30.45,7a366704a9562a585054e6a2c02f33b8,delivered,2018-01-11 18:04:09,2018-01-13 04:55:00,2018-01-15 19:08:59,2018-02-11 16:36:26,2018-03-02,papelaria,50.0,537.0,6.0,1750.0,28.0,33.0,44.0,4880,sao paulo,SP,1.0,boleto,1.0,179.45,c9e3a59a891a1f2d330742103d0f287a,5.0,,,2018-02-12 00:00:00,2018-02-14 10:29:10,e6d38df64bcfa3003724ccb7ffed6959,69088,manaus,AM,stationery,-3.0386872781068193,-59.933884957824944,-23.788360491870264,-46.72025037439156,30.939085648148147,-18.308032407407406
168d3552147af1da6282c46975968c45,1,00ba6d766f0b1d7b78a5ce3e1e033263,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-07-21 16:15:25,47.99,14.36,5f009a508f2a4bff928bae59151e9587,delivered,2017-07-17 15:14:19,2017-07-17 16:15:53,2017-07-20 18:27:42,2017-07-21 15:47:21,2017-08-04,utilidades_domesticas,52.0,418.0,1.0,7850.0,28.0,62.0,28.0,13920,pedreira,SP,1.0,credit_card,10.0,370.51,613890cb5a7a75b9ae5b6838b2ff498e,1.0,,um dos cestos veio sem suporte,2017-07-22 00:00:00,2017-07-24 16:40:47,9f57a690cec758524945e9e990cc2255,4150,sao paulo,SP,housewares,-23.620571593970944,-46.62231244971259,-22.74032548616481,-46.896753691339335,4.022939814814815,-13.342118055555556
febdd4292b7bc064ae8e10f572aa2ce9,2,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-08-06 12:45:14,49.9,47.4,7c47e730a960e7d9ded4626c589580e6,delivered,2018-08-02 12:06:10,2018-08-02 13:30:56,2018-08-03 12:09:00,2018-08-16 14:31:23,2018-08-30,ferramentas_jardim,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,15025,sao jose do rio preto,SP,1.0,credit_card,3.0,182.0,c6045239840b516dc80529b781ddb966,4.0,,,2018-08-17 00:00:00,2018-08-17 21:15:37,24ef20f64a513f7b0b0767fccb5a0ada,48051,alagoinhas,BA,garden_tools,-12.151220485681826,-38.42777608689418,-20.80670693101839,-49.389164535249215,14.100844907407408,-13.394872685185184
b6d950bbbac28a711a71455adc829a5d,1,ada1a8827eb941c40a281fc1be034949,44073f8b7e41514de3b7815dd0237f4f,2017-10-13 02:28:43,102.0,17.15,f0624c72d61febd084427e85f2689cbb,delivered,2017-10-04 11:38:53,2017-10-06 02:28:43,2017-10-06 21:40:02,2017-10-16 21:42:08,2017-11-03,consoles_games,55.0,820.0,2.0,350.0,16.0,13.0,16.0,71070,brasilia,DF,1.0,boleto,1.0,119.15,d3b5fd40ae637b0c77f2134840da29b3,5.0,,,2017-10-17 00:00:00,2017-10-18 09:54:53,aa0ffb0310259ea699a5f5c8e72273de,11950,cajati,SP,consoles_games,-24.72819885032075,-48.1128044045457,-15.832786657811656,-47.94636739374683,12.418923611111111,-17.09574074074074
ea4286567e0283e5437a80dafadc9a4d,2,ada800a927673ac73cdfbbd2c832331b,ffdd9f82b9a447f6f8d4b91554cc7dd3,2018-04-24 19:12:45,63.6,12.96,4d9f709311a714207891f7b75a803517,delivered,2018-04-17 19:19:04,2018-04-18 19:12:45,2018-04-24 18:03:06,2018-04-25 19:11:16,2018-05-02,utilidades_domesticas,59.0,513.0,1.0,2350.0,29.0,34.0,16.0,80030,curitiba,PR,1.0,credit_card,1.0,153.12,559ff8ab2745e0effbba149bf3c37d39,5.0,super recomendo,"entrega rápida, tudo perfeito",2018-04-26 00:00:00,2018-04-29 01:00:36,946716dcaf2e98bfc86bf248a90bb43b,80250,curitiba,PR,housewares,-25.443619109810157,-49.27685485993967,-25.41703885144277,-49.26076000637535,7.994583333333333,-6.20050925925926
e7491f08b57bef17828a270bbf0354bd,1,db01f6d59372f9943ba1b411b59612fa,8ff1a9df749e454105c55cda13e79143,2018-03-21 15:29:26,25.9,12.79,e3073ba30dd23de0248225e53d120b08,delivered,2018-03-15 13:14:27,2018-03-15 15:29:26,2018-03-20 18:16:43,2018-03-27 02:16:33,2018-04-03,utilidades_domesticas,50.0,349.0,1.0,300.0,50.0,4.0,11.0,17509,marilia,SP,1.0,debit_card,1.0,38.69,d7400f39ee4c907c4eaf033298892565,4.0,,,2018-03-27 00:00:00,2018-03-30 00:58:27,07acf04e437284134458cd177b0e73b8,4001,sao paulo,SP,housewares,-23.572939479837185,-46.651114777209195,-22.212335154405466,-49.945661185214945,11.543125,-6.9051736111111115
1041d437bb0a4bcfeb3a107426f2d5f5,1,5fb1e24560c31b0eaa1911d4247187ed,e0878efa0e0b7e5313ac0b43bc04c081,2017-12-04 18:30:36,259.9,22.62,8dfc2e7f0843dbb52899f8089fb7f560,delivered,2017-11-25 18:30:07,2017-11-27 19:01:38,2017-11-29 12:11:29,2017-12-22 17:18:52,2017-12-21,brinquedos,34.0,649.0,3.0,2600.0,33.0,12.0,26.0,80230,curitiba,PR,1.0,credit_card,6.0,282.52,3c6c87497f43589617a026ffffda58b0,4.0,,,2017-12-20 00:00:00,2017-12-22 20:46:36,699003f10173022740145aa4aaeaccd5,41701,salvador,BA,toys,-12.940421241997107,-38.40330191753592,-25.44157136040363,-49.26687451387347,26.950520833333332,1.7214351851851852
4480ac0eaab783664bd03d73f20e2896,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2017-11-09 21:25:56,89.9,13.65,f7c0d5a379b38678cfe086ea1d2da350,delivered,2017-11-03 21:12:11,2017-11-03 21:31:20,2017-11-04 14:32:19,2017-11-06 11:09:00,2017-11-23,casa_conforto,56.0,176.0,1.0,1825.0,53.0,10.0,40.0,14940,ibitinga,SP,1.0,credit_card,2.0,207.1,e1c907ac22c3b2d8ac083d2eb9d2ea5a,3.0,,"Entrega muito rápida, porém a qualidade do produto não é muito boa. ",2017-11-07 00:00:00,2017-11-07 14:20:18,ea2823cb06ffee228889fd07321fef42,7123,guarulhos,SP,home_confort,-23.444882020817744,-46.52560802308752,-21.75732063771276,-48.82974353343716,2.581122685185185,-16.535416666666666
8957a41ab8f836a770913d537aaed222,1,74f5b185b9ae404c59b0dfca346379c9,c66dccfb3f109511246da627dd5a2498,2018-06-15 11:55:08,557.0,16.56,b64ea29d329feb666e14bcc1d10e59da,delivered,2018-06-13 11:28:17,2018-06-13 12:32:29,2018-06-14 13:45:00,2018-06-20 17:33:01,2018-07-04,relogios_presentes,47.0,580.0,2.0,400.0,21.0,14.0,14.0,11900,registro,SP,1.0,credit_card,1.0,573.56,794cbc625f57bf7e11a83546f177b2ab,5.0,,,2018-06-21 00:00:00,2018-06-23 21:14:55,a4b23a88a97763faff732368794be4d1,18440,itabera,SP,watches_gifts,-23.86523119516947,-49.140922471000636,-24.498837779550897,-47.84616128650988,7.253287037037037,-13.268738425925926
844cf907092829d721bd444fc47377b5,1,b60856ce32d90658dbf99b9485327c25,8b321bb669392f5163d04c59e235e066,2018-06-18 01:15:39,9.0,7.39,10bc635dd02be0adfee347a616414b23,delivered,2018-06-08 01:16:21,2018-06-09 01:31:27,2018-06-11 15:16:00,2018-06-12 19:05:07,2018-06-26,eletronicos,40.0,429.0,1.0,150.0,25.0,7.0,16.0,1212,sao paulo,SP,1.0,credit_card,1.0,16.39,0a860d2e569d8010aab70b78b61669be,5.0,,,2018-06-13 00:00:00,2018-06-13 22:19:38,37f55f5d44deba8d1f40db5003706188,5887,sao paulo,SP,electronics,-23.678377766434167,-46.79756866766876,-23.538268511790665,-46.63942263256764,4.742199074074074,-13.204780092592593
82e9cdd567caae62a6d0e4e9bbf28901,3,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-06-22 17:31:06,49.9,20.99,77c6a74373965c4872dfca1fec219d0d,delivered,2018-06-20 17:10:47,2018-06-20 17:41:27,2018-06-21 13:29:00,2018-06-25 10:58:33,2018-07-12,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,1.0,credit_card,1.0,283.56,d4500b127e6869e66723c26757812409,4.0,,"VEIO TUDO OK, E DENTRO DE MINHA ESPECTATIVA.",2018-06-26 00:00:00,2018-07-02 21:28:50,f81d21d920dcc2483b1043a064f3a9bd,2186,sao paulo,SP,garden_tools,-23.51405620319808,-46.5690600622993,-20.80670693101839,-49.389164535249215,4.741504629629629,-16.542673611111113
1d438f1cb0e0df5c44e967567256d4a5,1,c20489c9e2a067f1bd6e941b6dcbe771,e8b3a3a38279a82f0e5d006d5e5b7d2c,2018-02-20 17:48:01,799.9,21.36,d65071b010c9ea4b8d7ece51fe7318b1,delivered,2018-02-11 18:25:29,2018-02-11 18:48:01,2018-02-14 14:49:53,2018-02-27 15:52:54,2018-03-19,informatica_acessorios,41.0,1402.0,3.0,1450.0,30.0,23.0,20.0,87230,jussara,PR,1.0,credit_card,1.0,821.26,02120651fa08d46a0265b4628d5764f0,5.0,,,2018-02-28 00:00:00,2018-02-28 19:45:48,787e5ef7a144916be9ac6385be992648,15900,taquaritinga,SP,computers_accessories,-21.405278766273245,-48.50445358762052,-23.622748095003274,-52.4701183751283,15.894039351851852,-19.33826388888889
9580009b0ba212d7375f5fe049c1eb95,1,0705b33fb285827a578fce4899f1b921,318f287a62ab7ac10b703ac37435a231,2018-04-12 03:28:28,22.5,18.43,3f8859a917d15a0ea9b7677e585d9271,delivered,2018-04-05 16:27:23,2018-04-06 03:28:28,2018-04-07 01:28:33,2018-04-17 16:03:00,2018-04-27,esporte_lazer,35.0,650.0,1.0,400.0,95.0,6.0,47.0,4773,sao paulo,SP,1.0,boleto,1.0,40.93,9bedf8a7be08e999ff7c7f96fef48c6f,5.0,,,2018-04-18 00:00:00,2018-04-21 18:33:23,5e6de9c0bac6cbbf51f2b28d567756ef,15040,sao jose do rio preto,SP,sports_leisure,-20.79961525852297,-49.415358231664605,-23.68224733460275,-46.708985637015715,11.98306712962963,-9.33125
89243c8b1f29ba7a225bdad8061fb473,1,02d5d374678728b3af7bd59ee012abb4,d91fb3b7d041e83b64a00a3edfb37e4f,2018-08-08 14:10:14,40.7,18.39,7c8dba54b348b5f16f4e74a3042136c9,delivered,2018-08-04 13:54:21,2018-08-04 14:10:14,2018-08-07 12:10:00,2018-09-03 23:37:44,2018-08-21,eletrodomesticos,54.0,174.0,1.0,100.0,18.0,8.0,13.0,11704,praia grande,SP,1.0,credit_card,1.0,59.09,3e0970a9c61c73e6521d1b1177cc35cd,4.0,,Satisfeito com o produto...,2018-08-23 00:00:00,2018-08-23 10:12:21,4f6a76ff888ac68a646c515920c0f3e3,83860,pien,PR,home_appliances,-26.097239791026904,-49.42823343997141,-24.026525667888205,-46.478236942635036,30.405127314814816,13.984537037037038
c9a1595ae87467e3d6143d9c29542030,1,70fe9b99d340c044c0316517b7b2ed8c,751bdc4d83a466c7206cd42e8f426b03,2018-02-13 02:52:32,15.99,7.78,3c8ffb7e2d47b7dbf27a3524e6331078,delivered,2018-02-05 15:08:41,2018-02-07 02:52:32,2018-02-07 21:48:27,2018-02-08 20:09:27,2018-02-21,alimentos_bebidas,49.0,718.0,1.0,250.0,16.0,16.0,16.0,9405,ribeirao pires,SP,1.0,boleto,1.0,71.31,92758b1e5997320aed1e35abb250c97f,5.0,,,2018-02-09 00:00:00,2018-02-16 10:26:07,6a396b8b3108f4e59e0d22e6873c078a,4168,sao paulo,SP,food_drink,-23.63416690786288,-46.61229789899156,-23.70076577122381,-46.40433331183219,3.2088657407407406,-12.160104166666667
20ed2a2a62a766cbb3f2636a85ce3eab,1,2fea0f2cec6b6324a277d4a61c2ed2c6,beadbee30901a7f61d031b6b686095ad,2018-07-20 13:30:23,86.0,18.7,ee4924a569bd574dd0b2d9b86fa0e773,delivered,2018-07-10 13:20:06,2018-07-10 13:30:23,2018-08-01 13:51:00,2018-08-07 19:55:45,2018-08-02,beleza_saude,57.0,2026.0,3.0,100.0,11.0,11.0,11.0,7097,guarulhos,SP,1.0,credit_card,1.0,104.7,9a935d390def1deee65116b5ec195bbb,1.0,reclamacao,"por favor eu nao recebi o produto prazo de entregar era dia 02/08/2018 hoje e dia 06/08/2018
espero explicacao hoje",2018-08-04 00:00:00,2018-08-06 15:47:04,4d6ca53037b523badc95efcb1c6bc8f1,89202,joinville,SC,health_beauty,-26.3127561071531,-48.84347797968867,-23.445655382252596,-46.54152485277399,28.274756944444444,5.8303819444444445
754ab3185845cb3b017c81b9c06165aa,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-09-26 13:50:13,29.0,7.78,b6af5bbd4465cddb6f8d3825a4d323e5,delivered,2017-09-20 13:36:22,2017-09-20 13:50:13,2017-09-21 18:32:07,2017-09-22 18:55:09,2017-10-05,relogios_presentes,55.0,167.0,3.0,200.0,16.0,2.0,11.0,5849,sao paulo,SP,1.0,voucher,1.0,36.78,e3e281dfa94ede25c621703fe1ede2a5,5.0,,"Otima recebi antes da data prevista vendedor de caráter, diferente do shop atacado q não recomendo so tive problemas. ",2017-09-23 00:00:00,2017-09-24 23:54:08,b3d43bd56a11bef7fd4563bc852625ad,18020,sorocaba,SP,watches_gifts,-23.506818689006565,-47.44565113471125,-23.652366177840175,-46.75575337195746,2.2213773148148146,-12.211701388888889
6a572211b95b6cd2453951ff6aca653b,1,296160f1474264a2f1d7e738b999b93c,7202e2ba20579a9bd1acb29e61fe71f6,2017-11-21 02:46:32,339.9,28.92,b6467fac41936c4a861f613434ac379a,delivered,2017-11-14 13:51:26,2017-11-15 02:46:32,2017-11-16 20:52:49,2017-12-02 16:09:07,2017-12-11,telefonia,50.0,2880.0,1.0,600.0,21.0,11.0,13.0,14401,franca,SP,1.0,boleto,1.0,368.82,ad44154536b6ada339db4dd4e7ff7d70,5.0,,Excelente produto!,2017-12-03 00:00:00,2017-12-04 12:01:48,87a806963d11bd793c835934fa8176c7,60060,fortaleza,CE,telephony,-3.723469600166843,-38.51591994035029,-20.528619284338824,-47.38740999652929,18.095613425925926,-8.327002314814814
629e289bf8013a1e9dcb5fc8cb9b377b,1,e27bda0525e1555db5e6941211cb33cf,aba1721a889e04decc910aa13b768ef4,2018-06-19 15:30:41,64.0,7.71,bfe6959e788d3b3bc146aa98f45ddb6c,delivered,2018-06-15 15:13:15,2018-06-15 15:37:43,2018-06-18 14:41:00,2018-06-19 19:42:36,2018-06-28,papelaria,39.0,35.0,1.0,300.0,16.0,6.0,16.0,5729,sao paulo,SP,1.0,credit_card,1.0,71.71,d740b6774633fdecfada73c946b97c28,5.0,Tudo Perfeito,Produto entregue dentro do prazo combinado e correto. Recomendo.,2018-06-20 00:00:00,2018-06-22 12:25:14,2ddaeeb8948d70423c3326843412fccf,3189,sao paulo,SP,stationery,-23.5694696991052,-46.577833642505134,-23.634607026145623,-46.735881844474896,4.187048611111111,-8.17875
841f2e1933fe5a504b9988e799265650,1,b6598804d396176951c83354974eea81,c679fb69a36e1d8349e8c50a217b4d58,2018-08-27 02:35:20,115.98,20.0,81ed477e10452817996fe3602e75b3cb,delivered,2018-08-16 09:29:06,2018-08-18 02:35:20,2018-08-22 15:00:00,2018-08-27 22:40:44,2018-09-27,utilidades_domesticas,46.0,366.0,1.0,600.0,19.0,17.0,18.0,95020,caxias do sul,RS,1.0,boleto,1.0,135.98,f19c79ccfe268c3f48a697ff3a41a611,5.0,,,2018-08-28 00:00:00,2018-08-29 10:17:20,fe5d307ceeb4ba712f7f926d3fe49304,12248,sao jose dos campos,SP,housewares,-23.170822134184274,-45.79632259632399,-29.1663138115949,-51.17831394250232,11.54974537037037,-30.055046296296297
c1d56b2ecba4d7cef028f838f3a460d7,2,88e84a987b4681434dedc0bc9e00826b,0dd184061fb0eaa7ca37932c68ab91c5,2018-04-06 20:09:38,110.0,23.17,841588ec55d017bfc541493da447ce61,delivered,2018-04-02 19:52:52,2018-04-02 20:09:38,2018-04-03 18:38:44,2018-04-11 23:35:22,2018-04-26,industria_comercio_e_negocios,54.0,856.0,3.0,7800.0,16.0,105.0,30.0,7031,guarulhos,SP,2.0,voucher,1.0,198.88,86a8fe9df70218e241691080e684b8de,3.0,,"A respeito das prateleiras não recebemos os parafusos para afixação, acreditávamos que eles deveriam acompanhar o produto",2018-04-12 00:00:00,2018-04-14 22:46:20,f26a70ca11d3ead9236e4b51dea74135,87010,maringa,PR,industry_commerce_and_business,-23.43849893588831,-51.93518924887094,-23.493718851420677,-46.54618856351206,9.15451388888889,-14.017106481481482
